a,b,c,d,r1,r2,
812.75, 846.157, 77.0, 465654.6686490001, -0.101, -0.94,
747.223, 578.485, 27.0, 253944.81122500004, -0.05, -0.724,
285.469, 433.011, 39.0, 142965.36212100004, -0.096, -1.421,
24.475, 925.036, 287.0, 827594.3012959999, -0.313, -37.482,
823.293, 451.579, 26.0, 118301.121241, -0.065, -0.483,
240.302, 714.375, 272.0, 248883.064625, -0.448, -2.524,
176.959, 963.312, 269.0, 737562.1253440001, -0.295, -5.148,
351.599, 829.589, 0.0, 688217.9089210001, 0.0, -2.359,
691.39, 592.662, 11.0, 320827.08624400006, -0.019, -0.838,
274.79, 542.282, 183.0, 92923.487524, -0.432, -1.541,
314.407, 746.681, 220.0, 280854.35576100013, -0.345, -2.03,
483.847, 740.427, 277.0, 12129.666329000029, -0.651, -0.879,
176.175, 891.724, 685.0, 312452.19217600004, -0.944, -4.117,
658.679, 999.446, 72.0, 809192.7549160001, -0.076, -1.442,
302.273, 346.409, 84.0, 18435.46728099999, -0.348, -0.798,
392.963, 502.307, 2.0, 249168.61824900002, -0.004, -1.274,
373.982, 823.907, 13.0, 659375.6806490001, -0.016, -2.187,
196.059, 790.906, 98.0, 548677.1728359999, -0.128, -3.906,
104.973, 955.773, 8.0, 910142.891529, -0.008, -9.097,
27.022, 953.4, 880.0, 813854.12, -0.949, -34.334,
29.596, 842.966, 974.0, 595285.6611560001, -1.207, -27.276,
72.59, 403.241, 139.0, 122243.26408099997, -0.369, -5.186,
678.946, 850.567, 192.0, 202033.69348899997, -0.295, -0.957,
160.691, 78.096, 1.0, 5456.221216000001, -0.013, -0.473,
271.729, 809.328, 33.0, 619143.583584, -0.041, -2.937,
24.119, 363.34, 946.0, 40749.659599999984, -3.347, -11.717,
990.999, 822.237, 17.0, 608685.7521689999, -0.021, -0.808,
50.278, 630.727, 995.0, 197710.10852899996, -1.851, -10.694,
337.24, 770.153, 190.0, 336833.243409, -0.281, -2.002,
61.207, 610.193, 874.0, 158355.82524900002, -1.734, -8.235,
167.623, 987.721, 489.0, 647722.185841, -0.546, -5.347,
383.019, 864.684, 13.0, 727761.431856, -0.015, -2.242,
209.912, 633.772, 70.0, 342891.5879840001, -0.115, -2.904,
88.106, 814.18, 88.0, 631875.7603999999, -0.109, -9.132,
71.969, 858.909, 284.0, 655967.886281, -0.34, -11.594,
89.213, 572.629, 546.0, 133062.77964100003, -1.165, -5.254,
164.473, 810.808, 329.0, 440963.14486400003, -0.446, -4.484,
229.821, 991.992, 0.0, 984048.1280639999, 0.0, -4.316,
805.662, 705.597, 91.0, 204606.15840899997, -0.157, -0.719,
567.043, 668.312, 21.0, 399009.317344, -0.032, -1.146,
139.035, 643.193, 667.0, 42751.85524899996, -1.569, -3.057,
738.589, 518.432, 4.0, 256954.314624, -0.008, -0.694,
37.883, 938.139, 732.0, 769183.359321, -0.807, -23.958,
380.691, 651.257, 40.0, 363225.12004899996, -0.064, -1.647,
42.948, 995.06, 747.0, 861815.7795999999, -0.777, -22.392,
133.536, 674.791, 668.0, 98534.70168100006, -1.351, -3.702,
374.162, 866.651, 286.0, 323042.6278009999, -0.399, -1.918,
171.694, 970.286, 449.0, 633092.4977959999, -0.509, -5.143,
471.979, 932.772, 356.0, 197965.50798400003, -0.517, -1.459,
354.317, 549.246, 102.0, 157109.83251599997, -0.216, -1.334,
201.927, 650.37, 133.0, 315555.9729, -0.219, -3.001,
217.848, 811.456, 653.0, 89441.86393600004, -1.176, -2.549,
83.312, 570.144, 137.0, 279409.20473600004, -0.249, -6.594,
263.06, 417.575, 48.0, 123861.36062499999, -0.125, -1.463,
831.723, 296.964, 25.0, 5015.317296000008, -0.136, -0.221,
82.187, 840.201, 614.0, 504086.448401, -0.792, -9.431,
79.422, 651.626, 326.0, 321050.15587599995, -0.535, -7.669,
129.767, 619.058, 662.0, 39609.791364000004, -1.618, -3.152,
47.462, 982.882, 934.0, 788738.9939239998, -0.998, -19.71,
6.022, 652.361, 489.0, 413795.842321, -0.755, -107.575,
10.351, 540.694, 119.0, 287422.92563599994, -0.221, -52.015,
94.007, 695.11, 230.0, 396691.4721, -0.347, -7.047,
29.104, 859.04, 741.0, 651685.4656, -0.889, -28.627,
911.293, 954.915, 18.0, 846249.561225, -0.019, -1.029,
288.178, 908.038, 72.0, 741537.745444, -0.081, -3.07,
990.189, 891.358, 111.0, 354875.1681639999, -0.149, -0.751,
14.248, 789.902, 277.0, 608158.3856040001, -0.353, -55.087,
353.012, 881.975, 64.0, 687508.828625, -0.075, -2.424,
14.181, 172.211, 317.0, 11675.120521000008, -2.262, -9.882,
211.926, 924.233, 450.0, 472739.8382889999, -0.558, -3.803,
64.79, 989.469, 32.0, 970755.7819610001, -0.032, -15.24,
88.935, 657.193, 193.0, 363244.819249, -0.306, -7.083,
276.666, 781.837, 20.0, 589135.8145689999, -0.026, -2.8,
177.663, 562.152, 306.0, 98555.35910400006, -0.699, -2.466,
143.433, 312.519, 54.0, 66686.597361, -0.189, -1.99,
167.19, 958.238, 616.0, 506263.90464400017, -0.738, -4.994,
87.698, 350.307, 254.0, 33613.82624900002, -0.952, -3.043,
64.869, 564.216, 596.0, 163691.998656, -1.23, -7.467,
39.038, 684.512, 595.0, 375646.23814399994, -0.917, -16.617,
24.662, 552.079, 937.0, 212358.04624099995, -1.85, -20.536,
289.51, 430.944, 95.0, 75698.93113600001, -0.269, -1.219,
130.563, 787.455, 613.0, 299944.9010250001, -0.918, -5.113,
633.625, 766.74, 155.0, 195042.72759999998, -0.257, -0.954,
988.447, 891.092, 200.0, 3287.352463999996, -0.422, -0.48,
51.356, 489.714, 383.0, 161142.409796, -0.86, -8.676,
517.673, 868.689, 95.0, 557904.8387209999, -0.118, -1.56,
99.972, 919.851, 117.0, 799338.966201, -0.129, -9.072,
847.964, 930.439, 227.0, 95765.42072099994, -0.366, -0.731,
782.162, 849.502, 66.0, 515162.8800039999, -0.084, -1.002,
15.846, 252.721, 317.0, 43775.175841000004, -1.372, -14.576,
44.56, 419.192, 406.0, 103356.492864, -1.096, -8.311,
71.432, 450.698, 619.0, 26263.055203999975, -2.02, -4.289,
513.698, 296.077, 11.0, 65058.877928999995, -0.04, -0.536,
908.416, 930.759, 162.0, 277658.74808099994, -0.222, -0.802,
505.286, 985.388, 80.0, 809297.9905440001, -0.085, -1.865,
128.27, 703.812, 465.0, 256769.131344, -0.768, -4.719,
858.258, 345.188, 12.0, 77958.37134399998, -0.038, -0.364,
309.564, 987.371, 51.0, 911750.4356409999, -0.053, -3.137,
222.956, 943.132, 764.0, 208144.43342399993, -1.092, -3.138,
49.219, 653.408, 38.0, 419460.726464, -0.058, -13.217,
590.871, 833.485, 191.0, 243271.80122500012, -0.288, -1.123,
94.753, 480.309, 250.0, 135943.735481, -0.589, -4.48,
16.958, 553.41, 838.0, 249419.4121, -1.592, -31.042,
23.656, 215.207, 6.0, 45746.308849, -0.028, -9.069,
352.795, 716.62, 61.0, 427462.24439999997, -0.089, -1.942,
184.401, 799.444, 516.0, 258507.04513599986, -0.789, -3.546,
538.627, 655.875, 11.0, 406472.427625, -0.017, -1.201,
269.244, 752.302, 331.0, 209479.243204, -0.547, -2.247,
200.563, 716.928, 112.0, 424133.533184, -0.164, -3.411,
17.677, 649.478, 807.0, 364760.31648399995, -1.288, -35.454,
669.683, 594.27, 24.0, 288867.26489999995, -0.042, -0.845,
956.043, 828.713, 66.0, 434369.8843689999, -0.089, -0.778,
558.352, 426.859, 8.0, 164341.341881, -0.019, -0.745,
178.594, 992.271, 923.0, 325232.689441, -1.181, -4.375,
131.871, 809.775, 709.0, 281749.3946249999, -1.058, -5.083,
496.551, 865.754, 163.0, 425778.736516, -0.215, -1.529,
507.688, 778.797, 113.0, 377049.79120900005, -0.162, -1.372,
457.184, 920.458, 57.0, 743004.977764, -0.064, -1.949,
267.561, 942.267, 148.0, 729470.9872890002, -0.165, -3.357,
616.695, 178.261, 2.0, 26843.424120999996, -0.012, -0.277,
223.081, 427.664, 124.0, 72248.320896, -0.356, -1.561,
1.856, 772.952, 809.0, 591448.778304, -1.049, -415.412,
360.135, 554.157, 28.0, 266754.86064900004, -0.052, -1.486,
172.612, 957.393, 588.0, 510617.9324490001, -0.703, -4.843,
66.451, 711.699, 697.0, 321250.07860099996, -1.09, -9.62,
17.322, 869.877, 390.0, 729663.675129, -0.452, -49.766,
805.578, 470.817, 18.0, 163667.03148900002, -0.041, -0.543,
516.443, 788.376, 155.0, 301342.05737600004, -0.232, -1.295,
58.568, 629.793, 834.0, 201256.374849, -1.547, -9.206,
50.368, 860.269, 579.0, 623410.4643610001, -0.702, -16.378,
357.123, 788.97, 346.0, 128215.42890000006, -0.603, -1.606,
6.463, 741.084, 494.0, 536434.6070559999, -0.671, -113.995,
360.665, 566.205, 65.0, 226815.202025, -0.125, -1.445,
921.834, 981.402, 106.0, 572292.269604, -0.122, -0.943,
169.167, 840.298, 517.0, 356263.3728039999, -0.719, -4.248,
10.171, 852.537, 152.0, 720635.368369, -0.179, -83.642,
862.347, 663.411, 98.0, 102074.13092099997, -0.199, -0.57,
101.625, 923.729, 84.0, 819129.2654410001, -0.092, -8.998,
23.926, 858.199, 709.0, 668651.387601, -0.846, -35.023,
356.403, 507.982, 14.0, 238087.14432400002, -0.028, -1.397,
13.478, 665.633, 988.0, 389802.23468900006, -1.532, -47.855,
346.717, 675.105, 257.0, 99341.68502500001, -0.519, -1.428,
212.045, 916.505, 562.0, 363304.255025, -0.74, -3.582,
138.603, 719.477, 748.0, 102946.97752899991, -1.438, -3.753,
202.18, 978.521, 108.0, 870161.5874409999, -0.113, -4.727,
461.565, 980.279, 133.0, 715394.3378410001, -0.146, -1.978,
162.356, 782.83, 811.0, 86139.94490000012, -1.507, -3.315,
96.152, 835.312, 636.0, 453135.4493440001, -0.843, -7.844,
196.535, 734.556, 491.0, 153577.7771360001, -0.872, -2.866,
56.782, 814.269, 769.0, 488372.572361, -1.016, -13.324,
636.064, 665.696, 92.0, 209079.61241600002, -0.164, -0.883,
113.516, 727.582, 35.0, 513483.32672400004, -0.048, -6.361,
226.479, 821.726, 20.0, 657115.299076, -0.025, -3.604,
417.679, 776.159, 315.0, 76147.25328100007, -0.599, -1.259,
61.918, 570.798, 18.0, 321352.26080399996, -0.032, -9.187,
21.823, 562.855, 139.0, 304672.163025, -0.249, -25.542,
15.652, 749.564, 612.0, 523530.09409599996, -0.831, -47.058,
90.658, 621.269, 844.0, 79913.762361, -1.867, -4.986,
109.203, 183.929, 56.0, 9368.405040999998, -0.399, -1.285,
163.281, 709.387, 411.0, 234795.95176899986, -0.688, -3.656,
4.878, 676.589, 793.0, 442299.6589210001, -1.182, -137.52,
14.214, 694.735, 728.0, 441265.552225, -1.071, -47.805,
177.015, 891.959, 291.0, 589545.397681, -0.351, -4.688,
88.115, 487.341, 482.0, 67615.53028100001, -1.29, -4.241,
47.789, 375.499, 730.0, 1455.6190010000137, -3.53, -4.328,
532.704, 668.17, 169.0, 86343.24489999999, -0.351, -0.903,
57.241, 461.859, 563.0, 84407.00388099997, -1.497, -6.572,
656.617, 774.139, 126.0, 268356.223321, -0.195, -0.984,
730.115, 783.106, 140.0, 204390.607236, -0.227, -0.846,
115.221, 692.595, 779.0, 120659.19802500005, -1.498, -4.513,
314.414, 860.551, 38.0, 692757.0956010001, -0.045, -2.692,
859.031, 935.358, 225.0, 101766.68816400005, -0.359, -0.73,
471.24, 709.029, 194.0, 137039.88284099998, -0.36, -1.145,
51.249, 445.706, 789.0, 36911.99443600001, -2.474, -6.223,
914.107, 989.82, 45.0, 815204.3724000001, -0.048, -1.035,
47.234, 785.612, 772.0, 471327.622544, -1.049, -15.584,
378.438, 606.203, 145.0, 147988.03720899997, -0.293, -1.309,
684.117, 924.024, 203.0, 298317.3485760001, -0.276, -1.075,
204.911, 874.93, 637.0, 243389.27689999994, -0.931, -3.339,
96.763, 787.692, 208.0, 539951.870864, -0.273, -7.867,
56.556, 676.544, 495.0, 345730.90393599996, -0.783, -11.179,
509.755, 481.877, 59.0, 111903.26312900003, -0.145, -0.801,
59.137, 858.07, 75.0, 718543.0249000001, -0.088, -14.422,
42.879, 464.232, 543.0, 122378.16182400004, -1.334, -9.493,
443.577, 419.385, 73.0, 46359.29422499999, -0.23, -0.715,
47.268, 766.334, 588.0, 476093.4635559999, -0.808, -15.405,
19.427, 490.882, 349.0, 213845.045924, -0.732, -24.536,
191.715, 795.379, 59.0, 587383.013641, -0.076, -4.073,
145.239, 749.243, 390.0, 334792.23304900015, -0.587, -4.571,
393.818, 675.84, 237.0, 83420.24160000007, -0.491, -1.225,
151.564, 442.777, 263.0, 36606.143729, -0.83, -2.092,
287.961, 988.54, 387.0, 531447.7035999999, -0.451, -2.982,
317.192, 734.721, 152.0, 346962.211841, -0.23, -2.087,
703.906, 851.643, 45.0, 598592.7194490001, -0.055, -1.155,
199.45, 452.894, 30.0, 181178.975236, -0.068, -2.202,
329.422, 930.836, 133.0, 691203.1548959999, -0.151, -2.675,
5.122, 237.306, 638.0, 43242.79363600001, -2.866, -43.465,
44.053, 995.557, 385.0, 923292.120249, -0.394, -22.206,
254.875, 871.59, 504.0, 245841.1281000001, -0.737, -2.683,
76.883, 827.042, 904.0, 405989.5417640001, -1.235, -9.522,
736.176, 956.348, 43.0, 787979.225104, -0.047, -1.252,
15.222, 879.943, 941.0, 717004.075249, -1.09, -56.717,
282.85, 645.704, 26.0, 387517.2556159999, -0.041, -2.242,
459.952, 707.036, 200.0, 131938.30529599992, -0.374, -1.163,
304.721, 851.215, 593.0, 1768.76422500005, -1.328, -1.466,
252.828, 762.198, 336.0, 241144.959204, -0.536, -2.478,
663.9, 763.57, 84.0, 359968.74490000005, -0.123, -1.027,
201.947, 785.821, 121.0, 519772.29604100005, -0.161, -3.731,
368.423, 539.892, 131.0, 98429.71966400003, -0.307, -1.158,
428.007, 804.571, 275.0, 176526.79404100002, -0.449, -1.431,
96.764, 778.226, 697.0, 335857.67507600004, -1.027, -7.016,
328.435, 953.772, 43.0, 853190.2079840001, -0.046, -2.858,
28.299, 411.637, 852.0, 73002.02776900001, -2.499, -12.047,
323.172, 825.984, 524.0, 4881.056255999953, -1.17, -1.386,
333.645, 696.131, 125.0, 317775.86916099995, -0.198, -1.888,
906.301, 722.34, 122.0, 79500.1876, -0.243, -0.554,
697.112, 758.131, 97.0, 304283.15716099995, -0.148, -0.939,
318.947, 810.082, 330.0, 235222.80672399997, -0.51, -2.03,
676.674, 461.936, 20.0, 159250.948096, -0.046, -0.636,
387.516, 789.883, 10.0, 608414.513689, -0.013, -2.026,
341.003, 961.256, 90.0, 801252.017536, -0.097, -2.722,
802.748, 457.458, 64.0, 3764.33376400001, -0.247, -0.323,
202.229, 870.315, 465.0, 381302.2592250001, -0.625, -3.679,
582.582, 967.708, 368.0, 78898.06926399993, -0.589, -1.072,
103.29, 412.204, 285.0, 52161.53761599999, -0.89, -3.101,
170.8, 450.949, 97.0, 137084.600601, -0.236, -2.404,
211.2, 894.45, 477.0, 397071.20250000013, -0.626, -3.609,
58.157, 998.955, 213.0, 948361.3280250002, -0.216, -16.961,
21.475, 744.839, 497.0, 512092.83592100005, -0.681, -34.003,
952.918, 895.093, 131.0, 301862.44664899993, -0.181, -0.758,
175.056, 742.488, 509.0, 194874.4141440001, -0.86, -3.382,
403.685, 869.779, 295.0, 280167.20884100004, -0.422, -1.733,
386.099, 382.022, 22.0, 111964.09648399998, -0.061, -0.928,
343.303, 915.675, 292.0, 437482.80162499996, -0.37, -2.297,
121.489, 846.22, 122.0, 656801.6564000001, -0.147, -6.818,
346.077, 808.205, 152.0, 442780.5060250001, -0.206, -2.129,
385.067, 809.178, 118.0, 473017.411684, -0.158, -1.944,
469.888, 975.563, 346.0, 301398.17496900004, -0.454, -1.622,
330.055, 813.007, 270.0, 304520.98204899987, -0.396, -2.068,
735.15, 819.748, 179.0, 145619.38350400003, -0.298, -0.817,
19.814, 203.981, 390.0, 10698.408360999998, -2.537, -7.757,
369.751, 760.077, 92.0, 441648.677929, -0.129, -1.926,
261.824, 385.471, 57.0, 88892.019841, -0.167, -1.305,
209.105, 819.513, 373.0, 359616.89716900006, -0.526, -3.393,
287.632, 766.148, 497.0, 15170.34190400003, -1.118, -1.546,
36.691, 525.179, 793.0, 159429.13004099997, -1.716, -12.598,
956.508, 854.455, 76.0, 439314.915025, -0.1, -0.793,
8.511, 548.512, 615.0, 279928.3541439999, -1.141, -63.306,
531.21, 993.847, 305.0, 339655.65940899984, -0.387, -1.484,
340.42, 740.758, 118.0, 388044.1745640001, -0.173, -2.003,
416.758, 771.914, 257.0, 167423.999396, -0.435, -1.417,
203.403, 566.755, 316.0, 64109.838025000005, -0.771, -2.016,
16.477, 579.522, 22.0, 334395.772484, -0.038, -35.134,
139.477, 694.499, 763.0, 56645.05700100004, -1.636, -3.343,
146.38, 622.455, 488.0, 101716.46702500002, -1.037, -3.216,
817.541, 904.625, 31.0, 716971.306625, -0.035, -1.071,
155.249, 618.685, 70.0, 339301.40922499995, -0.117, -3.869,
4.032, 852.973, 292.0, 722853.5627289999, -0.343, -211.208,
609.712, 628.784, 33.0, 314887.334656, -0.055, -0.976,
100.584, 589.281, 712.0, 60788.86496099993, -1.704, -4.155,
71.311, 814.036, 343.0, 564815.9172959998, -0.438, -10.977,
294.63, 656.272, 63.0, 356446.17798400007, -0.101, -2.127,
270.693, 582.953, 52.0, 283530.05620899994, -0.093, -2.06,
131.845, 648.883, 520.0, 146811.5476890001, -1.008, -3.914,
9.103, 499.777, 822.0, 219846.385729, -1.697, -53.205,
918.737, 898.411, 174.0, 167701.372921, -0.266, -0.712,
144.404, 754.579, 747.0, 137910.31524099992, -1.327, -3.899,
835.393, 426.405, 16.0, 128356.07202499997, -0.041, -0.47,
552.714, 433.892, 2.0, 183840.55566399998, -0.005, -0.78,
5.487, 792.178, 74.0, 625921.831684, -0.093, -144.28,
290.449, 897.256, 685.0, 9238.069535999908, -1.379, -1.71,
143.13, 619.206, 503.0, 95438.51043600001, -1.084, -3.242,
123.484, 678.391, 770.0, 79883.62888099998, -1.602, -3.891,
228.121, 619.074, 96.0, 295654.15347599995, -0.165, -2.549,
34.014, 487.83, 502.0, 169677.99689999997, -1.116, -13.226,
211.2, 818.034, 138.0, 552597.225156, -0.177, -3.697,
244.538, 549.751, 205.0, 101705.00200099996, -0.472, -1.776,
106.887, 971.334, 83.0, 908003.2555559999, -0.086, -9.001,
247.042, 740.831, 438.0, 116012.986561, -0.81, -2.189,
106.093, 651.248, 46.0, 404602.845504, -0.071, -6.067,
305.652, 888.064, 446.0, 243374.50009600003, -0.646, -2.26,
41.882, 726.462, 754.0, 401430.92544400005, -1.109, -16.237,
28.6, 422.165, 788.0, 88076.087225, -2.192, -12.569,
42.666, 973.66, 879.0, 798000.1396, -0.942, -21.879,
52.025, 792.581, 77.0, 612160.9415610001, -0.098, -15.137,
944.001, 853.82, 38.0, 585520.4404000001, -0.047, -0.858,
90.608, 717.118, 876.0, 196767.79392400006, -1.509, -6.405,
373.584, 786.211, 45.0, 550882.616521, -0.059, -2.046,
298.039, 775.858, 11.0, 588841.9201639999, -0.014, -2.589,
374.469, 816.812, 439.0, 9614.279344000039, -0.96, -1.222,
54.636, 478.747, 228.0, 179370.658009, -0.505, -8.257,
8.275, 175.438, 147.0, 25912.791843999996, -0.874, -20.327,
677.848, 904.031, 146.0, 421408.816961, -0.188, -1.146,
168.991, 963.885, 362.0, 684375.325225, -0.404, -5.3,
199.526, 608.322, 308.0, 124239.62368399999, -0.641, -2.408,
77.037, 451.594, 0.0, 203937.140836, 0.0, -5.862,
96.89, 598.584, 592.0, 128867.28505599996, -1.236, -4.942,
34.765, 919.54, 54.0, 838044.5715999999, -0.059, -26.391,
42.587, 978.645, 937.0, 798129.9600249999, -1.001, -21.979,
168.164, 740.855, 9.0, 542812.227025, -0.012, -4.393,
972.708, 828.492, 22.0, 600800.690064, -0.027, -0.824,
209.694, 748.276, 31.0, 533914.9161759999, -0.042, -3.526,
4.998, 354.323, 799.0, 109571.180329, -2.332, -68.561,
102.955, 436.832, 15.0, 184644.896224, -0.035, -4.208,
51.842, 576.187, 47.0, 322245.16296900006, -0.082, -11.032,
940.113, 547.012, 11.0, 257857.15614399995, -0.021, -0.561,
420.773, 349.286, 61.0, 19332.097795999987, -0.25, -0.58,
82.715, 797.405, 706.0, 402267.574025, -0.986, -8.654,
245.498, 804.489, 116.0, 533291.479121, -0.151, -3.126,
882.32, 640.968, 15.0, 357900.77702399995, -0.024, -0.702,
132.657, 598.021, 661.0, 6884.0084409999545, -1.941, -2.567,
102.91, 682.404, 756.0, 154475.37921600003, -1.406, -5.225,
290.962, 655.936, 111.0, 301064.9080960001, -0.184, -2.07,
278.134, 889.754, 10.0, 780536.820516, -0.011, -3.188,
64.279, 643.157, 12.0, 410565.53464900004, -0.019, -9.987,
4.878, 388.96, 383.0, 143816.7856, -0.997, -78.74,
15.704, 707.334, 31.0, 498374.09155599994, -0.044, -44.998,
5.563, 266.191, 53.0, 69678.29248099998, -0.2, -47.65,
142.072, 871.618, 914.0, 240302.70592400007, -1.342, -4.793,
519.516, 686.445, 89.0, 286259.0420250001, -0.146, -1.176,
94.984, 741.952, 530.0, 349126.69030400005, -0.795, -7.016,
275.65, 879.263, 633.0, 75157.62316900014, -1.098, -2.092,
604.071, 916.617, 38.0, 748367.9326889999, -0.043, -1.475,
165.744, 744.254, 496.0, 225077.920516, -0.814, -3.676,
515.344, 703.717, 26.0, 441621.84008899995, -0.038, -1.328,
609.37, 461.073, 86.0, 2965.0313289999904, -0.334, -0.423,
779.055, 988.362, 34.0, 870907.963044, -0.035, -1.233,
287.097, 547.618, 7.0, 291846.75792400003, -0.013, -1.895,
74.72, 554.91, 238.0, 236791.66809999995, -0.457, -6.97,
334.971, 863.179, 234.0, 431545.13004099997, -0.308, -2.269,
56.082, 518.462, 179.0, 228648.13344399998, -0.359, -8.886,
88.213, 444.597, 428.0, 46645.83640899998, -1.296, -3.744,
133.141, 563.689, 355.0, 128685.06872099996, -0.77, -3.464,
21.317, 490.382, 824.0, 170213.673924, -1.825, -21.179,
744.683, 792.012, 116.0, 281750.09614399995, -0.175, -0.888,
52.256, 916.205, 179.0, 802016.306025, -0.198, -17.335,
131.526, 259.296, 45.0, 43559.735616, -0.192, -1.779,
488.062, 910.476, 285.0, 272575.866576, -0.398, -1.468,
73.453, 987.43, 540.0, 816359.5249, -0.571, -12.872,
31.47, 692.868, 485.0, 419014.2654240001, -0.724, -21.293,
111.158, 855.144, 515.0, 502285.78073600004, -0.659, -7.034,
63.037, 423.723, 568.0, 36321.11672900003, -1.849, -4.873,
110.896, 780.703, 238.0, 503924.182209, -0.319, -6.721,
8.36, 200.473, 303.0, 30057.103729000002, -1.621, -22.359,
531.523, 998.53, 61.0, 867370.5488999999, -0.063, -1.815,
20.138, 730.263, 81.0, 526759.337169, -0.111, -36.152,
953.86, 424.55, 37.0, 39071.422500000015, -0.119, -0.326,
417.213, 261.925, 6.0, 58591.593625, -0.024, -0.604,
53.826, 338.743, 140.0, 84604.260049, -0.445, -5.849,
90.705, 658.421, 901.0, 106617.39324100007, -1.83, -5.429,
53.261, 410.354, 478.0, 66555.37331599998, -1.43, -6.274,
140.452, 655.21, 741.0, 13000.416100000031, -1.927, -2.738,
650.601, 937.431, 229.0, 282826.3637610001, -0.312, -1.129,
834.269, 924.707, 48.0, 694903.387849, -0.055, -1.054,
170.801, 901.507, 437.0, 514154.72304899996, -0.54, -4.738,
81.769, 620.064, 589.0, 191831.60009599995, -1.113, -6.47,
153.007, 602.822, 53.0, 330956.879684, -0.09, -3.85,
